chr,start,end,testSample1
1,76830000,76859999,-0.158146881
1,76860000,76889999,-0.254355941
1,76890000,76919999,-0.139835823
1,76920000,76949999,-0.197433199
1,76950000,76979999,-0.072691857
1,76980000,77009999,-0.152706612
1,77010000,77039999,-0.1170912
1,77040000,77069999,-0.27149485
1,77070000,77099999,-0.280541174
1,77100000,77129999,-0.123686272
1,77130000,77159999,-0.135111399
1,77160000,77189999,-0.184158866
1,77190000,77219999,-0.033592949
1,77220000,77249999,-0.112486507
1,77250000,77279999,-0.103717016
1,77280000,77309999,-0.407189053
1,77310000,77339999,-0.028850192
1,77340000,77369999,-0.058939458
1,77370000,77399999,-0.202255932
1,77400000,77429999,-0.257336528
1,77430000,77459999,-0.058656744
1,77460000,77489999,0.017668515
1,77490000,77519999,-0.024737169
1,77520000,77549999,-0.080384311
1,77550000,77579999,-0.135780863
1,77580000,77609999,-0.032849614
1,77610000,77639999,-0.052679998
1,77640000,77669999,-0.052390665
1,77670000,77699999,0.032764663
1,77700000,77729999,-0.046391548
1,77730000,77759999,0.025304106
1,77760000,77789999,0.013995438
1,77790000,77819999,0.018462438
1,77820000,77849999,-0.012130911
1,77850000,77879999,0.010522471
1,77880000,77909999,-0.038600126
1,77910000,77939999,0.054367712
1,77940000,77969999,0.11699124
1,77970000,77999999,0.138485939
1,78000000,78029999,0.094384439
1,78030000,78059999,0.02589252
1,78060000,78089999,-0.035244261
1,78090000,78119999,0.049464907
1,78120000,78149999,0.136254969
1,78150000,78179999,0.12721549
1,78180000,78209999,0.071908855
1,78210000,78239999,0.145921742
1,78240000,78269999,0.100276392
1,78270000,78299999,0.125299658
1,78300000,78329999,0.083803694
1,78330000,78359999,0.137631567
1,78360000,78389999,0.079802587
1,78390000,78419999,0.056561126
1,78420000,78449999,0.075679324
1,78450000,78479999,0.071649634
1,78480000,78509999,0.084502966
1,78510000,78539999,0.145849424
1,78540000,78569999,0.039996813
1,78570000,78599999,0.11367139
1,78600000,78629999,-0.027547031
1,78630000,78659999,0.014661903
1,78660000,78689999,0.066628309
1,78690000,78719999,-0.162396414
1,78720000,78749999,-0.042225337
1,78750000,78779999,-0.017446881
1,78810000,78839999,-0.128296287
1,78840000,78869999,-0.161527628
1,78870000,78899999,-0.076546892
1,78900000,78929999,-0.209668493
1,78930000,78959999,0.025954478
1,78960000,78989999,-0.099163746
1,78990000,79019999,-0.1886687
1,79020000,79049999,-0.151393674
1,79050000,79079999,-0.216050196
1,79080000,79109999,-0.108227353
1,79110000,79139999,-0.024808659
1,79140000,79169999,0.033594151
1,79170000,79199999,-0.116307946
1,79200000,79229999,-0.077864281
1,79230000,79259999,-0.071285145
1,79260000,79289999,-0.199077525
1,79290000,79319999,-0.064757198
1,79320000,79349999,-0.171527995
1,79350000,79379999,-0.346957278
1,79380000,79409999,-0.320905137
1,79410000,79439999,-0.108972614
1,79440000,79469999,-0.321071452
1,79470000,79499999,-0.119539142
1,79500000,79529999,-0.087245952
1,79560000,79589999,-0.021246509
1,79590000,79619999,-0.146057187
1,79620000,79649999,-0.415335008
1,79650000,79679999,-0.178891955
1,79680000,79709999,-0.181588347
1,79710000,79739999,-0.055228707
1,79740000,79769999,-0.086112435
1,79770000,79799999,-0.146994964
1,79800000,79829999,-0.063759387
1,79830000,79859999,-0.155795461
1,79860000,79889999,-0.107977378
1,79890000,79919999,-0.094367356
1,79920000,79949999,-0.004454145
1,79950000,79979999,-0.089350574
1,79980000,80009999,-0.186984117
1,80010000,80039999,-0.084666651
1,80040000,80069999,-0.039902346
1,80070000,80099999,-0.082598054
1,80100000,80129999,-0.145343551
1,80130000,80159999,-0.047970064
1,80160000,80189999,-0.068175736
1,80190000,80219999,-0.211190021
1,80220000,80249999,-0.180537824
1,80250000,80279999,-0.121583827
1,80280000,80309999,-0.402459971
1,80310000,80339999,-0.203800163
1,80340000,80369999,-0.013693455
1,80370000,80399999,-0.002006056
1,80400000,80429999,-0.112466543
1,80430000,80459999,-0.084071172
1,80460000,80489999,-0.092130041
1,80490000,80519999,-0.161183884
1,80520000,80549999,-0.072334334
1,80550000,80579999,-0.317581581
1,80580000,80609999,-0.018962915
1,80610000,80639999,-0.18618994
1,80640000,80669999,-0.120301248
1,80670000,80699999,-0.028274343
1,80700000,80729999,-0.20341328
1,80730000,80759999,-0.171123106
1,80790000,80819999,-0.076696628
1,80820000,80849999,-0.067824363
1,80850000,80879999,-0.160474794
1,80880000,80909999,-0.288568061
1,80910000,80939999,-0.150843719
1,80940000,80969999,-0.161211608
1,80970000,80999999,-0.115180736
1,81000000,81029999,-0.289089742
1,81030000,81059999,-0.215983502
1,81060000,81089999,-0.161356655
1,81090000,81119999,-0.122126447
1,81120000,81149999,-0.295332047
1,81150000,81179999,-0.267855412
1,81180000,81209999,-0.064491319
1,81240000,81269999,-0.131683856
1,81270000,81299999,-0.156827323
1,81300000,81329999,-0.211204824
1,81330000,81359999,-0.24446012
1,81360000,81389999,-0.155549827
1,81390000,81419999,-0.137804961
1,81420000,81449999,-0.193616969
1,81450000,81479999,-0.276618643
1,81480000,81509999,-0.043915361
1,81510000,81539999,-0.093632565
1,81540000,81569999,-0.062871689
1,81570000,81599999,-0.17862355
1,81600000,81629999,-0.059968536
1,81630000,81659999,0.028756441
1,81660000,81689999,-0.207209693
1,81690000,81719999,-0.066213767
1,81720000,81749999,-0.051699465
1,81750000,81779999,-0.090506726
1,81780000,81809999,-0.020999371
1,81810000,81839999,-0.074669063
1,81840000,81869999,-0.022061272
1,81870000,81899999,0.041935224
1,81900000,81929999,-0.019477057
1,81930000,81959999,-0.04147436
1,81960000,81989999,-0.050908685
1,81990000,82019999,0.057802612
1,82020000,82049999,-0.059913187
1,82050000,82079999,-0.033706216
1,82080000,82109999,0.061894761
1,82110000,82139999,0.020572399
1,82140000,82169999,0.03961804
1,82170000,82199999,0.052924401
1,82200000,82229999,-0.106169319
1,82230000,82259999,0.089091495
1,82260000,82289999,-0.161412433
1,82290000,82319999,-0.087278176
1,82320000,82349999,-0.154858204
1,82350000,82379999,-0.016225616
1,82380000,82409999,-0.176331967
1,82410000,82439999,-0.074950904
1,82440000,82469999,-0.280055879
1,82470000,82499999,-0.115778066
1,82500000,82529999,-0.016866383
1,82530000,82559999,-0.390429529
1,82560000,82589999,-0.218668334
1,82590000,82619999,-0.186607706
1,82620000,82649999,-0.033908556
1,82650000,82679999,-0.421380059
1,82680000,82709999,-0.002757693
1,82710000,82739999,-0.002527663
1,82740000,82769999,-0.190333938
1,82770000,82799999,0.020193683
1,82800000,82829999,-0.002137293
1,82830000,82859999,-0.312358282
1,82860000,82889999,-0.121331699
1,82890000,82919999,-0.304491073
1,82950000,82979999,-0.071995576
1,82980000,83009999,-0.054342719
1,83010000,83039999,-0.017310751
1,83040000,83069999,-0.196360806
1,83070000,83099999,-0.224198838
1,83100000,83129999,-0.27112036
1,83130000,83159999,-0.127297034
1,83160000,83189999,-0.26292714
1,83220000,83249999,-0.429234124
1,83250000,83279999,-0.086659793
1,83310000,83339999,-0.132681078
1,83340000,83369999,-0.192369322
1,83370000,83399999,-0.063302397
1,83400000,83429999,-0.107493533
1,83430000,83459999,-0.106486033
1,83460000,83489999,-0.084441154
1,83490000,83519999,-0.050431089
1,83520000,83549999,-0.410719556
1,83580000,83609999,-0.038680397
1,83610000,83639999,-0.279524414
1,83640000,83669999,-0.125847554
1,83670000,83699999,-0.155788892
1,83700000,83729999,-0.146194859
1,83730000,83759999,-0.243858174
1,83760000,83789999,-0.210340901
1,83790000,83819999,-0.148706626
1,83820000,83849999,-0.155208274
1,83850000,83879999,-0.452914261
1,83880000,83909999,-0.322733219
1,83910000,83939999,-0.225458797
1,83940000,83969999,-0.250050272
1,83970000,83999999,-0.178393374
1,84000000,84029999,0.020560954
1,84030000,84059999,-0.024855655
1,84060000,84089999,-0.02695766
1,84090000,84119999,0.032706954
1,84120000,84149999,-0.094771549
1,84150000,84179999,-0.068811872
1,84180000,84209999,-0.045995498
1,84210000,84239999,-0.375175475
1,84240000,84269999,-0.123096768
1,84270000,84299999,-0.130925979
1,84300000,84329999,-0.083867633
1,84330000,84359999,-0.270300227
1,84360000,84389999,-0.344809266
1,84390000,84419999,-0.126792263
1,84420000,84449999,-0.276468299
1,84450000,84479999,-0.03065366
1,84480000,84509999,0.028301957
1,84510000,84539999,-0.04050803
1,84540000,84569999,0.00082479
1,84570000,84599999,-0.04564922
1,84600000,84629999,-0.070291525
1,84630000,84659999,-0.454874306
1,84660000,84689999,-0.042971359
1,84690000,84719999,0.029865509
1,84720000,84749999,0.034944231
1,84750000,84779999,-0.070529284
1,84780000,84809999,-0.048854322
1,84810000,84839999,-0.076996882
1,84840000,84869999,-0.012059422
1,84870000,84899999,0.048458142
1,84900000,84929999,0.078885052
1,84930000,84959999,-0.004615384
1,84960000,84989999,0.032532491
1,84990000,85019999,0.010939093
1,85020000,85049999,0.088938566
1,85050000,85079999,0.091947089
1,85080000,85109999,0.12460922
1,85110000,85139999,-0.020604844
1,85140000,85169999,-0.023084471
1,85170000,85199999,0.068384725
1,85200000,85229999,0.178976656
1,85230000,85259999,0.165094602
1,85260000,85289999,0.072143555
1,85290000,85319999,0.031256043
1,85320000,85349999,0.115090942
1,85350000,85379999,0.056867098
1,85380000,85409999,0.117486705
1,85410000,85439999,0.048886693
1,85440000,85469999,0.082573145
1,85470000,85499999,0.088070019
1,85500000,85529999,0.07131906
1,85530000,85559999,0.091742174
1,85560000,85589999,0.046875339
1,85590000,85619999,0.05246933
1,85620000,85649999,0.048256395
1,85650000,85679999,0.139336783
1,85680000,85709999,0.081551393
1,85710000,85739999,0.10459935
1,85740000,85769999,0.199334666
1,85770000,85799999,0.118098185
1,85800000,85829999,0.056811665
1,85830000,85859999,0.018528457
1,85860000,85889999,0.100630526
1,85890000,85919999,0.07056757
1,85920000,85949999,0.062013819
1,85950000,85979999,0.053562419
1,85980000,86009999,0.00692708
1,86010000,86039999,0.035770559
1,86040000,86069999,0.172618037
1,86070000,86099999,0.10800699
1,86100000,86129999,0.04578702
1,86130000,86159999,0.067338792
1,86160000,86189999,0.109384311
1,86190000,86219999,-0.013771731
1,86220000,86249999,-0.045720578
1,86250000,86279999,-0.035243435
1,86280000,86309999,-0.053991864
1,86310000,86339999,0.026888557
1,86340000,86369999,0.016391506
1,86370000,86399999,-0.037337491
1,86400000,86429999,-0.097088526
1,86430000,86459999,-0.082264338
1,86460000,86489999,0.011452934
1,86490000,86519999,-0.138719546
1,86520000,86549999,-0.007681026
1,86550000,86579999,-0.036322691
1,86580000,86609999,-0.251482888
1,86610000,86639999,-0.025073242
1,86640000,86669999,-0.119516884
1,86670000,86699999,0.007353696
1,86700000,86729999,-0.08744241
1,86730000,86759999,-0.003463471
1,86760000,86789999,-0.044593878
1,86790000,86819999,-0.151745812
1,86820000,86849999,0.001669852
1,86850000,86879999,0.059316623
1,86880000,86909999,-0.033000192
1,86910000,86939999,0.000376895
1,86940000,86969999,0.05594925
1,86970000,86999999,0.006256776
1,87000000,87029999,0.024420822
1,87060000,87089999,0.046048751
1,87090000,87119999,-0.018439557
1,87120000,87149999,0.052265783
1,87150000,87179999,0.078080493
1,87180000,87209999,0.03758139
1,87210000,87239999,0.04107667
1,87240000,87269999,0.11333188
1,87270000,87299999,0.164074624
1,87300000,87329999,0.165359472
1,87330000,87359999,0.072137286
1,87360000,87389999,0.114451049
1,87390000,87419999,0.034275662
1,87420000,87449999,0.057966973
1,87450000,87479999,0.084788329
1,87480000,87509999,-0.062587152
1,87510000,87539999,0.017800963
1,87540000,87569999,-0.081007579
1,87570000,87599999,0.09718028
1,87600000,87629999,0.096173082
1,87630000,87659999,0.041680187
1,87660000,87689999,0.027485538
1,87690000,87719999,0.082132124
1,87720000,87749999,-0.055177399
1,87750000,87779999,0.142188734
1,87780000,87809999,0.080280319
1,87810000,87839999,-0.091357526
1,87840000,87869999,-0.036522031
1,87870000,87899999,0.007194072
1,87900000,87929999,0.010803218
1,87930000,87959999,-0.036184193
1,87960000,87989999,-0.136863704
1,87990000,88019999,0.103221381
1,88020000,88049999,0.00116835
1,88050000,88079999,0.043714598
1,88080000,88109999,0.084903606
1,88110000,88139999,-0.031941869
1,88140000,88169999,0.079560083
1,88170000,88199999,0.026227003
1,88200000,88229999,0.032037433
1,88230000,88259999,-0.090994014
1,88260000,88289999,-0.037352233
1,88290000,88319999,-0.291951645
1,88320000,88349999,-0.146575768
1,88350000,88379999,-0.12132083
1,88380000,88409999,-0.145725969
1,88410000,88439999,-0.030706221
1,88440000,88469999,-0.178999612
1,88470000,88499999,-0.241467773
1,88500000,88529999,-0.008961922
1,88530000,88559999,-0.028895869
1,88560000,88589999,-0.217752559
1,88590000,88619999,-0.379947953
1,88620000,88649999,-0.150800383
1,88650000,88679999,-0.122761858
1,88680000,88709999,-0.002404977
1,88740000,88769999,-0.128431598
1,88770000,88799999,-0.307375587
1,88800000,88829999,-0.261176608
1,88830000,88859999,-0.116858053
1,88860000,88889999,-0.142147355
1,88890000,88919999,-0.093208582
1,88920000,88949999,0.029488262
1,88950000,88979999,-0.108406488
1,88980000,89009999,-0.312074915
1,89010000,89039999,-0.214896558
1,89040000,89069999,0.054949703
1,89070000,89099999,0.050260127
1,89100000,89129999,0.04943345
1,89130000,89159999,0.040858377
1,89160000,89189999,0.013039375
1,89190000,89219999,0.055583749
1,89220000,89249999,0.038317456
1,89250000,89279999,0.054251006
1,89280000,89309999,-0.009632568
1,89310000,89339999,0.107554845
1,89340000,89369999,0.146240107
1,89370000,89399999,0.141697594
1,89400000,89429999,0.051158283
1,89430000,89459999,0.088178704
1,89460000,89489999,0.106991285
1,89490000,89519999,0.111717988
1,89520000,89549999,0.034146326
1,89550000,89579999,0.071922108
1,89580000,89609999,0.042648644
1,89610000,89639999,0.030617189
1,89640000,89669999,0.039644568
1,89670000,89699999,-0.002480099
1,89700000,89729999,0.059014708
1,89730000,89759999,0.023709633
1,89760000,89789999,-0.038895866
1,89790000,89819999,0.128510989
1,89820000,89849999,-0.058829246
1,89850000,89879999,0.055153216
1,89880000,89909999,0.047683133
1,89910000,89939999,-0.036923651
1,89940000,89969999,0.064583641
1,89970000,89999999,0.041702354
1,90000000,90029999,-0.020169699
1,90030000,90059999,0.046493411
1,90060000,90089999,0.041517207
1,90090000,90119999,0.040073475
1,90120000,90149999,0.029508408
1,90150000,90179999,0.078865594
1,90180000,90209999,0.01343355
1,90210000,90239999,0.120745742
1,90240000,90269999,0.138421132
1,90270000,90299999,0.107007234
1,90300000,90329999,0.124306476
1,90330000,90359999,0.043824931
1,90360000,90389999,0.105172513
1,90390000,90419999,0.15701447
1,90420000,90449999,0.150157881
1,90450000,90479999,0.105413487
1,90480000,90509999,0.009828402
1,90510000,90539999,0.022985017
1,90540000,90569999,-0.017421937
1,90570000,90599999,-0.127998038
1,90600000,90629999,0.056969332
1,90630000,90659999,-0.07798832
1,90660000,90689999,-0.057905474
1,90690000,90719999,0.022520946
1,90720000,90749999,-0.088816589
1,90750000,90779999,-0.112181654
1,90780000,90809999,0.027272457
1,90810000,90839999,-0.087261503
1,90840000,90869999,-0.256100297
1,90870000,90899999,-0.356527976
1,90900000,90929999,-0.407666841
1,90930000,90959999,-0.204648642
1,90960000,90989999,-0.188615445
1,90990000,91019999,-0.324382673
1,91020000,91049999,-0.056329977
1,91050000,91079999,-0.07516009
1,91080000,91109999,0.010714805
1,91110000,91139999,-0.124222753
1,91140000,91169999,-0.02870591
1,91170000,91199999,0.169324076
1,91200000,91229999,-0.026192703
1,91230000,91259999,-0.050850387
1,91260000,91289999,0.032104941
1,91290000,91319999,0.043212973
1,91320000,91349999,0.077723429
1,91350000,91379999,0.008352294
1,91380000,91409999,-0.037861695
1,91410000,91439999,-0.037567304
1,91440000,91469999,-0.042588705
1,91470000,91499999,0.064299361
1,91500000,91529999,0.057558734
1,91530000,91559999,0.146258467
1,91560000,91589999,0.095997689
1,91590000,91619999,0.072653978
1,91620000,91649999,0.148516534
1,91650000,91679999,0.105851438
1,91680000,91709999,-0.081327345
1,91710000,91739999,-0.045597178
1,91740000,91769999,0.065165958
1,91770000,91799999,0.039289987
1,91800000,91829999,-0.012418628
1,91830000,91859999,-0.141912008
1,91860000,91889999,0.004005496
1,91890000,91919999,0.04689434
1,91920000,91949999,0.060502392
1,91950000,91979999,0.010871698
1,91980000,92009999,0.009165793
1,92010000,92039999,0.089917121
1,92040000,92069999,0.077175037
1,92070000,92099999,0.104412583
1,92100000,92129999,0.085803327
1,92130000,92159999,0.121683905
1,92160000,92189999,0.079981329
1,92190000,92219999,0.117920021
1,92220000,92249999,0.108710147
1,92250000,92279999,0.1440087
1,92280000,92309999,0.133959905
1,92310000,92339999,0.119547034
1,92340000,92369999,0.125037237
1,92370000,92399999,0.19886903
1,92400000,92429999,0.15704035
1,92430000,92459999,0.100644582
1,92460000,92489999,0.076753362
1,92490000,92519999,0.054984568
1,92520000,92549999,0.115562128
1,92550000,92579999,0.067820678
1,92580000,92609999,0.058016617
1,92610000,92639999,-0.092091648
1,92640000,92669999,0.033615277
1,92670000,92699999,0.064944869
1,92700000,92729999,0.01327918
1,92730000,92759999,0.044644571
1,92760000,92789999,0.068043263
1,92790000,92819999,0.027197043
1,92820000,92849999,0.025040902
1,92850000,92879999,0.094688984
1,92880000,92909999,0.122729106
1,92910000,92939999,0.085301184
1,92940000,92969999,0.136733884
1,92970000,92999999,0.111482274
1,93000000,93029999,0.054962681
1,93030000,93059999,0.033225355
1,93060000,93089999,0.054129817
1,93090000,93119999,0.065489551
1,93120000,93149999,0.017653784
1,93150000,93179999,0.043047685
1,93180000,93209999,0.02529615
1,93210000,93239999,0.151426359
1,93240000,93269999,0.134938518
1,93270000,93299999,0.174635972
1,93300000,93329999,0.118655026
1,93330000,93359999,0.077948881
1,93360000,93389999,0.064434697
1,93390000,93419999,0.127621583
1,93420000,93449999,0.139704737
1,93450000,93479999,0.082618199
1,93480000,93509999,0.130466407
1,93510000,93539999,0.086406952
1,93540000,93569999,0.161469946
1,93570000,93599999,0.03037439
1,93600000,93629999,0.022217251
1,93630000,93659999,0.069857849
1,93660000,93689999,-0.008088759
1,93690000,93719999,0.016063266
1,93720000,93749999,0.070331956
1,93750000,93779999,0.062490047
1,93780000,93809999,0.061894221
1,93810000,93839999,0.099090099
1,93840000,93869999,0.047831779
1,93870000,93899999,0.092289052
1,93900000,93929999,0.040518162
1,93930000,93959999,0.088988804
1,93960000,93989999,0.039163429
1,93990000,94019999,-0.148953767
1,94020000,94049999,0.150572421
1,94050000,94079999,0.171714478
1,94080000,94109999,0.166805504
1,94110000,94139999,0.13507865
1,94140000,94169999,0.172014605
1,94170000,94199999,0.145248672
1,94200000,94229999,0.162963296
1,94230000,94259999,0.094711359
1,94260000,94289999,0.083223544
1,94290000,94319999,0.16101187
1,94320000,94349999,0.138371412
1,94350000,94379999,0.063716951
1,94380000,94409999,0.080698715
1,94410000,94439999,0.120369808
1,94440000,94469999,0.142186088
1,94470000,94499999,0.164353969
1,94500000,94529999,0.18883344
1,94530000,94559999,0.14694895
1,94560000,94589999,0.181158602
1,94590000,94619999,0.077306205
1,94620000,94649999,0.080631389
1,94650000,94679999,0.005862712
1,94680000,94709999,0.053991205
1,94710000,94739999,0.083061873
1,94740000,94769999,0.039993068
1,94770000,94799999,0.131675073
1,94800000,94829999,0.092395073
1,94830000,94859999,0.108830837
1,94860000,94889999,0.086997916
1,94890000,94919999,0.115092321
1,94920000,94949999,-0.081378846
1,94950000,94979999,-0.049272605
1,94980000,95009999,0.008755816
1,95010000,95039999,0.102391308
1,95040000,95069999,0.125009108
1,95070000,95099999,0.12449704
1,95100000,95129999,0.082943723
1,95130000,95159999,0.115598912
1,95160000,95189999,0.134112061
1,95190000,95219999,0.09934294
1,95220000,95249999,0.032362263
1,95250000,95279999,0.067537765
1,95280000,95309999,0.136430886
1,95310000,95339999,0.133266892
1,95340000,95369999,0.146737683
1,95370000,95399999,0.148979356
1,95400000,95429999,0.1336989
1,95430000,95459999,0.142719522
1,95460000,95489999,0.124646294
1,95490000,95519999,0.130856699
1,95520000,95549999,0.145431597
1,95550000,95579999,0.119865654
1,95580000,95609999,0.082665316
1,95610000,95639999,0.003332367
1,95640000,95669999,0.008704809
1,95670000,95699999,0.014825412
1,95700000,95729999,0.045971199
1,95730000,95759999,-0.23867141
1,95760000,95789999,-0.132781718
1,95790000,95819999,-0.184963867
1,95820000,95849999,-0.009801695
1,95850000,95879999,-0.11970258
1,95880000,95909999,-0.079127103
1,95910000,95939999,-0.274987078
1,95940000,95969999,-0.100373355
1,95970000,95999999,-0.26154028
1,96000000,96029999,-0.276523067
1,96060000,96089999,-0.130624697
1,96090000,96119999,-0.089735287
1,96120000,96149999,-0.081531622
1,96150000,96179999,-0.412669847
1,96180000,96209999,-0.136541006
1,96210000,96239999,-0.081467515
1,96240000,96269999,-0.024922651
1,96270000,96299999,-0.197403082
1,96300000,96329999,-0.058965312
1,96330000,96359999,-0.102868128
1,96360000,96389999,-0.303346777
1,96390000,96419999,-0.122299698
1,96420000,96449999,-0.106027782
1,96450000,96479999,-0.266291341
1,96480000,96509999,-0.247961811
1,96510000,96539999,-0.038839418
1,96540000,96569999,-0.211089231
1,96570000,96599999,-0.141580947
1,96600000,96629999,-0.011884034
1,96630000,96659999,-0.08630737
1,96660000,96689999,-0.141740506
1,96690000,96719999,-0.104947815
1,96720000,96749999,-0.186252823
1,96750000,96779999,0.0061191
1,96780000,96809999,-0.375856501
1,96810000,96839999,-0.022018937
1,96840000,96869999,-0.104450446
1,96870000,96899999,-0.089084889
1,96900000,96929999,-0.003949114
1,96930000,96959999,-0.011016929
1,96960000,96989999,-0.068937212
1,96990000,97019999,-0.0839085
1,97020000,97049999,-0.017880366
1,97050000,97079999,0.091348675
1,97080000,97109999,-0.018012328
1,97110000,97139999,0.008253969
1,97140000,97169999,0.059921845
1,97170000,97199999,0.076600768
1,97200000,97229999,0.007317331
1,97230000,97259999,-0.072627012
1,97260000,97289999,-0.010113754
1,97290000,97319999,0.000701648
1,97320000,97349999,-0.00758967
1,97350000,97379999,-0.257108535
1,97380000,97409999,-0.084938726
1,97410000,97439999,-0.060699469
1,97440000,97469999,-0.085816656
1,97470000,97499999,-0.064271044
1,97500000,97529999,-0.03286808
1,97530000,97559999,-0.215988057
1,97560000,97589999,-0.300066912
1,97590000,97619999,-0.110875969
1,97620000,97649999,-0.103373691
1,97650000,97679999,-0.263515135
1,97680000,97709999,-0.09720311
1,97710000,97739999,-0.217136925
1,97740000,97769999,-0.10494798
1,97800000,97829999,-0.043779962
1,97830000,97859999,-0.224554664
1,97860000,97889999,-0.276345618
1,97890000,97919999,-0.246044664
1,97920000,97949999,0.000639816
1,97980000,98009999,-0.092289499
1,98010000,98039999,-0.193577951
1,98040000,98069999,-0.055603151
1,98070000,98099999,-0.336636457
1,98100000,98129999,-0.141249462
1,98130000,98159999,-0.106589988
1,98160000,98189999,-0.365898855
1,98190000,98219999,-0.187884097
1,98220000,98249999,-0.177222115
1,98250000,98279999,-0.137707219
1,98280000,98309999,-0.085915355
1,98310000,98339999,-0.304822532
1,98370000,98399999,-0.247069744
1,98400000,98429999,-0.092137858
1,98430000,98459999,0.005474692
1,98460000,98489999,-0.227294476
1,98490000,98519999,-0.218346754
1,98520000,98549999,-0.179921221
1,98550000,98579999,-0.182275189
1,98640000,98669999,-0.367743492
1,98670000,98699999,-0.278380891
1,98700000,98729999,-0.018062216
1,98730000,98759999,-0.168678543
1,98760000,98789999,-0.18429357
1,98790000,98819999,-0.085910739
1,98820000,98849999,-0.03290915
1,98850000,98879999,-0.102917483
1,98880000,98909999,-0.384123466
1,98910000,98939999,-0.322922621
1,98940000,98969999,-0.397936783
1,98970000,98999999,-0.161205085
1,99000000,99029999,-0.092128046
1,99030000,99059999,-0.072580823
1,99060000,99089999,-0.082616711
1,99090000,99119999,-0.028277848
1,99120000,99149999,0.116598804
1,99150000,99179999,-0.168866884
1,99180000,99209999,-0.114203325
1,99210000,99239999,-0.265805701
1,99240000,99269999,0.049715075
1,99270000,99299999,-0.007507079
1,99300000,99329999,-0.128719317
1,99330000,99359999,-0.070787879
1,99360000,99389999,-0.202335765
1,99390000,99419999,-0.038812605
1,99420000,99449999,-0.301850736
1,99450000,99479999,-0.124206925
1,99480000,99509999,-0.10137326
1,99510000,99539999,-0.10655406
1,99540000,99569999,-0.201636281
1,99570000,99599999,-0.116836087
1,99600000,99629999,0.003723927
1,99630000,99659999,0.014765186
1,99660000,99689999,-0.029711269
1,99690000,99719999,-0.262360752
1,99720000,99749999,-0.058652555
1,99750000,99779999,-0.059307352
1,99780000,99809999,-0.115587402
1,99810000,99839999,-0.267760688
1,99840000,99869999,-0.169903004
1,99870000,99899999,-0.112942476
1,99900000,99929999,0.02891245
1,99930000,99959999,-0.332301671
1,99960000,99989999,-0.000574809
1,99990000,100019999,-0.015796796
1,100020000,100049999,-0.025004373
1,100050000,100079999,0.00602893
1,100080000,100109999,-0.113789053
1,100110000,100139999,-0.001036224
1,100140000,100169999,-0.051545255
1,100170000,100199999,0.069476533
1,100200000,100229999,0.050007938
1,100230000,100259999,0.089409323
1,100260000,100289999,0.0908918
1,100290000,100319999,0.065582994
1,100320000,100349999,0.045425034
1,100350000,100379999,-0.002161751
1,100380000,100409999,0.033024099
1,100410000,100439999,0.114860855
1,100440000,100469999,0.072817011
1,100470000,100499999,0.098556821
1,100500000,100529999,0.124864099
1,100530000,100559999,0.058924649
1,100560000,100589999,0.016267269
1,100590000,100619999,0.049424507
1,100620000,100649999,0.057938868
1,100650000,100679999,0.094553406
1,100680000,100709999,0.070106223
1,100710000,100739999,0.129921149
1,100740000,100769999,0.102281684
1,100770000,100799999,0.009134039
1,100800000,100829999,0.162589438
1,100830000,100859999,-0.000550639
1,100860000,100889999,0.033536005
1,100890000,100919999,0.001477788
1,100920000,100949999,0.013024175
1,100950000,100979999,0.005165971
1,100980000,101009999,0.015062394
1,101010000,101039999,-0.033411675
1,101040000,101069999,-0.075813389
1,101070000,101099999,-0.003292221
1,101100000,101129999,-0.084140166
1,101130000,101159999,0.042495729
1,101160000,101189999,-0.165969757
1,101190000,101219999,-0.142822787
1,101220000,101249999,-0.004908208
1,101250000,101279999,-0.015523247
1,101280000,101309999,-0.122719297
1,101310000,101339999,-0.231179519
1,101340000,101369999,-0.084654343
1,101370000,101399999,0.011044804
1,101400000,101429999,0.056166552
1,101430000,101459999,-0.019223601
1,101460000,101489999,0.059035034
1,101490000,101519999,0.013943897
1,101520000,101549999,0.003180408
1,101550000,101579999,-0.074227673
1,101580000,101609999,-0.15407912
1,101610000,101639999,-0.083607909
1,101640000,101669999,0.062191054
1,101670000,101699999,0.065535036
1,101700000,101729999,0.146595362
1,101730000,101759999,0.094675964
1,101760000,101789999,0.110432862
1,101790000,101819999,0.001888179
1,101820000,101849999,0.016831412
1,101850000,101879999,-0.060064745
1,101880000,101909999,-0.111654915
1,101910000,101939999,-0.036085988
1,101940000,101969999,-0.329944117
1,101970000,101999999,-0.170321239
1,102000000,102029999,-0.201387171
1,102030000,102059999,-0.130733512
1,102060000,102089999,-0.174218241
1,102090000,102119999,-0.189812715
1,102120000,102149999,-0.14357703
1,102150000,102179999,-0.330566858
1,102180000,102209999,-0.174177892
1,102210000,102239999,-0.246178298
1,102270000,102299999,-0.254267957
1,102300000,102329999,-0.096597306
1,102330000,102359999,-0.432901479
1,102360000,102389999,-0.165712371
1,102390000,102419999,-0.12683273
1,102420000,102449999,-0.187865982
1,102450000,102479999,-0.063027709
1,102480000,102509999,-0.235656076
1,102510000,102539999,-0.025856344
1,102540000,102569999,-0.176605196
1,102570000,102599999,-0.246956545
1,102600000,102629999,-0.443274691
1,102630000,102659999,-0.310144099
