chr,start,end,testSample2
1,60240000,60269999,0.059991573
1,60270000,60299999,0.089965034
1,60300000,60329999,0.127276871
1,60330000,60359999,0.127670651
1,60360000,60389999,0.125771752
1,60390000,60419999,0.109045908
1,60420000,60449999,0.120027424
1,60450000,60479999,0.111150696
1,60480000,60509999,0.122294463
1,60510000,60539999,0.21681509
1,60540000,60569999,0.231378481
1,60570000,60599999,0.190769733
1,60600000,60629999,0.190154742
1,60630000,60659999,0.148085405
1,60660000,60689999,0.114906749
1,60690000,60719999,0.133090113
1,60720000,60749999,0.148147712
1,60750000,60779999,0.106205129
1,60780000,60809999,0.113400065
1,60810000,60839999,0.096864317
1,60840000,60869999,0.133691555
1,60870000,60899999,0.141231879
1,60900000,60929999,0.06447608
1,60930000,60959999,0.04758943
1,60960000,60989999,0.022935603
1,60990000,61019999,0.117092111
1,61020000,61049999,0.10822839
1,61050000,61079999,0.089630768
1,61080000,61109999,0.103368061
1,61110000,61139999,0.076367536
1,61140000,61169999,0.03038568
1,61170000,61199999,0.042988101
1,61200000,61229999,0.019226769
1,61230000,61259999,-0.017281112
1,61260000,61289999,-0.00097301
1,61290000,61319999,0.052669751
1,61320000,61349999,0.040432137
1,61350000,61379999,0.036312842
1,61380000,61409999,0.017548415
1,61410000,61439999,-0.015890976
1,61440000,61469999,-0.037819306
1,61470000,61499999,-0.140486129
1,61500000,61529999,-0.097041197
1,61530000,61559999,-0.025713774
1,61560000,61589999,0.056774931
1,61590000,61619999,0.026269285
1,61620000,61649999,-0.001102864
1,61650000,61679999,0.076273435
1,61680000,61709999,0.11254149
1,61710000,61739999,0.091596563
1,61740000,61769999,0.067170322
1,61770000,61799999,0.064084976
1,61800000,61829999,0.023761988
1,61830000,61859999,0.044434888
1,61860000,61889999,0.056223698
1,61890000,61919999,0.070627512
1,61920000,61949999,0.020888048
1,61950000,61979999,0.000587027
1,61980000,62009999,-0.021474423
1,62010000,62039999,-0.043195802
1,62040000,62069999,-0.061160539
1,62070000,62099999,-0.101200614
1,62100000,62129999,-0.122445269
1,62130000,62159999,-0.264637968
1,62160000,62189999,-0.323566408
1,62190000,62219999,-0.3445387
1,62220000,62249999,-0.27404172
1,62250000,62279999,-0.213456547
1,62280000,62309999,-0.141787324
1,62310000,62339999,-0.110149987
1,62340000,62369999,-0.193661694
1,62370000,62399999,-0.193823418
1,62400000,62429999,-0.202831587
1,62430000,62459999,-0.208836558
1,62460000,62489999,-0.215101867
1,62490000,62519999,-0.213136116
1,62520000,62549999,-0.250120413
1,62550000,62579999,-0.269251137
1,62580000,62609999,-0.338327988
1,62610000,62639999,-0.361191565
1,62640000,62669999,-0.390107983
1,62670000,62699999,-0.395620305
1,62700000,62729999,-0.365476475
1,62730000,62759999,-0.214447983
1,62760000,62789999,-0.18702223
1,62790000,62819999,-0.204931736
1,62820000,62849999,-0.233640598
1,62850000,62879999,-0.171626752
1,62880000,62909999,-0.173728988
1,62910000,62939999,-0.154116476
1,62940000,62969999,-0.074508084
1,62970000,62999999,-0.029169261
1,63000000,63029999,-0.021776529
1,63030000,63059999,0.04682845
1,63060000,63089999,0.106042234
1,63090000,63119999,0.016178596
1,63120000,63149999,-0.051153145
1,63150000,63179999,-0.151215505
1,63180000,63209999,-0.182174363
1,63210000,63239999,-0.131930997
1,63240000,63269999,-0.067251046
1,63270000,63299999,0.037842736
1,63300000,63329999,0.094586378
1,63330000,63359999,0.082789633
1,63360000,63389999,0.052929764
1,63390000,63419999,-0.016368137
1,63420000,63449999,0.005540161
1,63450000,63479999,0.013334859
1,63480000,63509999,-0.011072564
1,63510000,63539999,0.040720093
1,63540000,63569999,0.078000017
1,63570000,63599999,0.120939307
1,63600000,63629999,0.065522316
1,63630000,63659999,-0.001271992
1,63660000,63689999,-0.077526407
1,63690000,63719999,-0.152687989
1,63720000,63749999,-0.208676232
1,63750000,63779999,-0.21605544
1,63780000,63809999,-0.150024058
1,63810000,63839999,-0.210873347
1,63840000,63869999,-0.14078092
1,63870000,63899999,-0.03776161
1,63900000,63929999,-0.014074093
1,63930000,63959999,0.013316365
1,63960000,63989999,0.007865508
1,63990000,64019999,-0.026601203
1,64020000,64049999,-0.044997789
1,64050000,64079999,-0.029103389
1,64080000,64109999,0.018389929
1,64110000,64139999,-0.043354989
1,64140000,64169999,-0.124379444
1,64170000,64199999,-0.117247228
1,64200000,64229999,-0.068973358
1,64230000,64259999,-0.016122111
1,64260000,64289999,0.022497852
1,64290000,64319999,0.052915881
1,64320000,64349999,0.068034873
1,64350000,64379999,0.082189331
1,64380000,64409999,0.091293878
1,64410000,64439999,0.091102963
1,64440000,64469999,0.07878823
1,64470000,64499999,0.042209281
1,64500000,64529999,0.042179436
1,64530000,64559999,-0.023150979
1,64560000,64589999,-0.000816489
1,64590000,64619999,-0.02460137
1,64620000,64649999,0.072455827
1,64650000,64679999,0.070292664
1,64680000,64709999,-0.028687138
1,64710000,64739999,-0.047715244
1,64740000,64769999,-0.100361336
1,64770000,64799999,-0.096903995
1,64800000,64829999,-0.067975464
1,64830000,64859999,-0.100037869
1,64860000,64889999,-0.07021992
1,64890000,64919999,-0.07736484
1,64920000,64949999,-0.022352792
1,64950000,64979999,0.008906575
1,64980000,65009999,-0.010681298
1,65010000,65039999,0.030105431
1,65040000,65069999,0.030349936
1,65070000,65099999,0.030492556
1,65100000,65129999,-0.025534755
1,65130000,65159999,-0.006145504
1,65160000,65189999,-0.057017169
1,65190000,65219999,-0.002639866
1,65220000,65249999,-0.025686752
1,65250000,65279999,-0.004454309
1,65280000,65309999,0.035979654
1,65310000,65339999,0.037348276
1,65340000,65369999,-0.050214447
1,65370000,65399999,-0.08665771
1,65400000,65429999,-0.119419017
1,65430000,65459999,-0.183093444
1,65460000,65489999,-0.267559332
1,65490000,65519999,-0.240151973
1,65520000,65549999,-0.23993498
1,65550000,65579999,-0.245881871
1,65580000,65609999,-0.309626835
1,65610000,65639999,-0.225606852
1,65640000,65669999,-0.199002295
1,65670000,65699999,-0.206060865
1,65700000,65729999,-0.117327341
1,65730000,65759999,-0.100400887
1,65760000,65789999,-0.006906296
1,65790000,65819999,0.053146923
1,65820000,65849999,0.054902509
1,65850000,65879999,0.049520799
1,65880000,65909999,0.011272325
1,65910000,65939999,-0.012642733
1,65940000,65969999,0.004425501
1,65970000,65999999,0.014170483
1,66000000,66029999,0.022966081
1,66030000,66059999,0.137530174
1,66060000,66089999,0.158243061
1,66090000,66119999,0.098422274
1,66120000,66149999,0.040636091
1,66150000,66179999,0.002442449
1,66180000,66209999,0.031919817
1,66210000,66239999,0.077140171
1,66240000,66269999,0.080497926
1,66270000,66299999,0.071187934
1,66300000,66329999,0.06848392
1,66330000,66359999,0.040379236
1,66360000,66389999,0.088292252
1,66390000,66419999,0.127443159
1,66420000,66449999,0.149889372
1,66450000,66479999,0.15313089
1,66480000,66509999,0.167838229
1,66510000,66539999,0.150905076
1,66540000,66569999,0.128914514
1,66570000,66599999,0.039541018
1,66600000,66629999,0.053507398
1,66630000,66659999,0.050995645
1,66660000,66689999,0.076132092
1,66690000,66719999,0.137526255
1,66720000,66749999,0.095702255
1,66750000,66779999,0.117757943
1,66780000,66809999,0.147155308
1,66810000,66839999,0.110287135
1,66840000,66869999,0.081722671
1,66870000,66899999,0.014232798
1,66900000,66929999,0.032602741
1,66930000,66959999,0.034333331
1,66960000,66989999,0.103776824
1,66990000,67019999,0.165561389
1,67020000,67049999,0.180658153
1,67050000,67079999,0.13595439
1,67080000,67109999,0.128984237
1,67110000,67139999,0.125989524
1,67140000,67169999,0.153585154
1,67170000,67199999,0.186440953
1,67200000,67229999,0.115405196
1,67230000,67259999,0.04232316
1,67260000,67289999,0.012049402
1,67290000,67319999,-0.028100337
1,67320000,67349999,-0.024859301
1,67350000,67379999,-0.016773111
1,67380000,67409999,0.033141205
1,67410000,67439999,0.013407206
1,67440000,67469999,0.033382099
1,67470000,67499999,0.023464607
1,67500000,67529999,0.013470739
1,67530000,67559999,-0.013534461
1,67560000,67589999,-0.049712262
1,67590000,67619999,-0.077808532
1,67620000,67649999,-0.123511237
1,67650000,67679999,-0.143291311
1,67680000,67709999,-0.154555426
1,67710000,67739999,-0.157367004
1,67740000,67769999,-0.08869151
1,67770000,67799999,-0.095291289
1,67800000,67829999,-0.176451095
1,67830000,67859999,-0.213813237
1,67860000,67889999,-0.146149154
1,67890000,67919999,-0.236045182
1,67920000,67949999,-0.30790389
1,67950000,67979999,-0.301668132
1,67980000,68009999,-0.249978419
1,68010000,68039999,-0.154709887
1,68040000,68069999,-0.10917131
1,68070000,68099999,-0.065838632
1,68100000,68129999,-0.061658836
1,68130000,68159999,-0.074155912
1,68160000,68189999,0.010298564
1,68190000,68219999,0.077400789
1,68220000,68249999,0.077676758
1,68250000,68279999,0.063981965
1,68280000,68309999,0.048071281
1,68310000,68339999,0.045119491
1,68340000,68369999,0.000630694
1,68370000,68399999,-0.031825689
1,68400000,68429999,-0.007266449
1,68430000,68459999,-0.01253293
1,68460000,68489999,-0.018686624
1,68490000,68519999,0.006770938
1,68520000,68549999,0.020099496
1,68550000,68579999,0.035968735
1,68580000,68609999,0.097196964
1,68610000,68639999,0.076860379
1,68640000,68669999,0.029827597
1,68670000,68699999,-0.023590931
1,68700000,68729999,-0.126421109
1,68730000,68759999,-0.163618879
1,68760000,68789999,-0.175766103
1,68790000,68819999,-0.075876923
1,68820000,68849999,0.02612898
1,68850000,68879999,0.058370042
1,68880000,68909999,0.087198453
1,68910000,68939999,0.114111954
1,68940000,68969999,0.053948328
1,68970000,68999999,0.093790012
1,69000000,69029999,0.067065306
1,69030000,69059999,0.076143077
1,69060000,69089999,0.111621401
1,69090000,69119999,0.096683839
1,69120000,69149999,0.062531161
1,69150000,69179999,0.016207877
1,69180000,69209999,0.00448512
1,69210000,69239999,0.064923882
1,69240000,69269999,0.071836145
1,69270000,69299999,0.132935808
1,69300000,69329999,0.025202486
1,69330000,69359999,-0.007472636
1,69360000,69389999,0.075197786
1,69390000,69419999,0.113792606
1,69420000,69449999,0.07230101
1,69450000,69479999,-0.016430511
1,69480000,69509999,-0.002549028
1,69510000,69539999,0.00281464
1,69540000,69569999,-0.012103416
1,69570000,69599999,0.021935391
1,69600000,69629999,0.064167622
1,69630000,69659999,0.169608574
1,69660000,69689999,0.148354772
1,69690000,69719999,0.159503699
1,69720000,69749999,0.14793705
1,69750000,69779999,0.125285516
1,69780000,69809999,0.137123096
1,69810000,69839999,0.0747534
1,69840000,69869999,0.062355415
1,69870000,69899999,0.088630642
1,69900000,69929999,0.148351442
1,69930000,69959999,0.124665891
1,69960000,69989999,0.122420614
1,69990000,70019999,0.157434492
1,70020000,70049999,0.190068578
1,70050000,70079999,0.229407333
1,70080000,70109999,0.227920608
1,70110000,70139999,0.220172174
1,70140000,70169999,0.222419344
1,70170000,70199999,0.240790042
1,70200000,70229999,0.223591269
1,70230000,70259999,0.153433675
1,70260000,70289999,0.138828469
1,70290000,70319999,0.147906763
1,70320000,70349999,0.155288899
1,70350000,70379999,0.112960088
1,70380000,70409999,0.153123351
1,70410000,70439999,0.14048816
1,70440000,70469999,0.147419969
1,70470000,70499999,0.216166759
1,70500000,70529999,0.204714487
1,70530000,70559999,0.162194748
1,70560000,70589999,0.113865429
1,70590000,70619999,0.100029649
1,70620000,70649999,0.037921635
1,70650000,70679999,-0.025329364
1,70680000,70709999,-0.036844809
1,70710000,70739999,-0.058753697
1,70740000,70769999,-0.138757614
1,70770000,70799999,-0.185664243
1,70800000,70829999,-0.219759017
1,70830000,70859999,-0.205983437
1,70860000,70889999,-0.197676195
1,70890000,70919999,-0.158689566
1,70920000,70949999,-0.130463406
1,70950000,70979999,-0.06030568
1,70980000,71009999,0.003544218
1,71010000,71039999,0.04942019
1,71040000,71069999,0.043772287
1,71070000,71099999,0.053393415
1,71100000,71129999,0.140744184
1,71130000,71159999,0.128937516
1,71160000,71189999,0.071159975
1,71190000,71219999,0.012207143
1,71220000,71249999,0.009644215
1,71250000,71279999,0.019705988
1,71280000,71309999,0.074949926
1,71310000,71339999,0.055261219
1,71340000,71369999,0.057076983
1,71370000,71399999,0.092775785
1,71400000,71429999,0.075253518
1,71430000,71459999,0.108070841
1,71460000,71489999,0.091590775
1,71490000,71519999,0.095594955
1,71520000,71549999,0.133267874
1,71550000,71579999,0.11717683
1,71580000,71609999,0.072992594
1,71610000,71639999,0.027147157
1,71640000,71669999,0.087598805
1,71670000,71699999,0.136049668
1,71700000,71729999,0.17120146
1,71730000,71759999,0.168870774
1,71760000,71789999,0.092140815
1,71790000,71819999,0.119281432
1,71820000,71849999,0.129055172
1,71850000,71879999,0.143046942
1,71880000,71909999,0.168719105
1,71910000,71939999,0.194548057
1,71940000,71969999,0.212792906
1,71970000,71999999,0.258220024
1,72000000,72029999,0.25329126
1,72030000,72059999,0.219054437
1,72060000,72089999,0.191815943
1,72090000,72119999,0.184069479
1,72120000,72149999,0.206205612
1,72150000,72179999,0.168094791
1,72180000,72209999,0.165198513
1,72210000,72239999,0.150029206
1,72240000,72269999,0.188172159
1,72270000,72299999,0.197072162
1,72300000,72329999,0.14603114
1,72330000,72359999,0.130853995
1,72360000,72389999,0.131843797
1,72390000,72419999,0.195658284
1,72420000,72449999,0.230528967
1,72450000,72479999,0.271057788
1,72480000,72509999,0.292590496
1,72510000,72539999,0.276641151
1,72540000,72569999,0.26905113
1,72570000,72599999,0.229133369
1,72600000,72629999,0.237708328
1,72630000,72659999,0.261937596
1,72660000,72689999,0.284255057
1,72690000,72719999,0.260285557
1,72720000,72749999,0.227958961
1,72750000,72779999,0.153338644
1,72810000,72839999,0.068508266
1,72840000,72869999,0.064859962
1,72870000,72899999,0.075382789
1,72900000,72929999,0.11721276
1,72930000,72959999,0.157754042
1,72960000,72989999,0.197967318
1,72990000,73019999,0.220443277
1,73020000,73049999,0.281170217
1,73050000,73079999,0.223127641
1,73080000,73109999,0.217835496
1,73110000,73139999,0.17270529
1,73140000,73169999,0.177749208
1,73170000,73199999,0.189855979
1,73200000,73229999,0.222822808
1,73230000,73259999,0.176849337
1,73260000,73289999,0.155832724
1,73290000,73319999,0.1021234
1,73320000,73349999,0.174858129
1,73350000,73379999,0.154995159
1,73380000,73409999,0.164330246
1,73410000,73439999,0.182673438
1,73440000,73469999,0.198246995
1,73470000,73499999,0.197303319
1,73500000,73529999,0.168731745
1,73530000,73559999,0.128852287
1,73560000,73589999,0.167769849
1,73590000,73619999,0.191283393
1,73620000,73649999,0.179762068
1,73650000,73679999,0.125608689
1,73680000,73709999,0.09934486
1,73710000,73739999,0.174008188
1,73740000,73769999,0.195810759
1,73770000,73799999,0.167048643
1,73800000,73829999,0.165589001
1,73830000,73859999,0.173502243
1,73860000,73889999,0.158889656
1,73890000,73919999,0.17546115
1,73920000,73949999,0.217322921
1,73950000,73979999,0.205666882
1,73980000,74009999,0.198623488
1,74010000,74039999,0.181962446
1,74040000,74069999,0.151956883
1,74070000,74099999,0.170098882
1,74100000,74129999,0.186724423
1,74130000,74159999,0.152756642
1,74160000,74189999,0.158679754
1,74190000,74219999,0.20528503
1,74220000,74249999,0.219054059
1,74250000,74279999,0.195176817
1,74280000,74309999,0.135099079
1,74310000,74339999,0.163204391
1,74340000,74369999,0.177489628
1,74370000,74399999,0.256463301
1,74400000,74429999,0.248768276
1,74430000,74459999,0.213671409
1,74460000,74489999,0.184324581
1,74490000,74519999,0.145965652
1,74520000,74549999,0.105254805
1,74550000,74579999,0.114230269
1,74580000,74609999,0.157230035
1,74610000,74639999,0.148148799
1,74640000,74669999,0.219641363
1,74670000,74699999,0.205009628
1,74700000,74729999,0.244027908
1,74730000,74759999,0.20616731
1,74760000,74789999,0.135351788
1,74790000,74819999,0.144686549
1,74820000,74849999,0.196097232
1,74850000,74879999,0.167242171
1,74880000,74909999,0.138438014
1,74910000,74939999,0.130203155
1,74940000,74969999,0.121730895
1,74970000,74999999,0.096027806
1,75000000,75029999,0.074029591
1,75030000,75059999,0.176981289
1,75060000,75089999,0.199203954
1,75090000,75119999,0.219919513
1,75120000,75149999,0.203931864
1,75150000,75179999,0.146275248
1,75180000,75209999,0.139609348
1,75210000,75239999,0.172248118
1,75240000,75269999,0.205136617
1,75270000,75299999,0.187360524
1,75300000,75329999,0.103365917
1,75330000,75359999,-0.022588641
1,75360000,75389999,-0.054106891
1,75390000,75419999,-0.045728053
1,75420000,75449999,0.011012718
1,75450000,75479999,0.025247954
1,75480000,75509999,0.022441878
1,75510000,75539999,0.094091685
1,75540000,75569999,0.147686238
1,75570000,75599999,0.16968383
1,75600000,75629999,0.11075492
1,75630000,75659999,0.039259927
1,75660000,75689999,0.091606817
1,75690000,75719999,0.17987553
1,75720000,75749999,0.134416644
1,75750000,75779999,0.126790077
1,75780000,75809999,0.122549523
1,75810000,75839999,0.055500628
1,75840000,75869999,0.03466987
1,75870000,75899999,0.041153331
1,75900000,75929999,0.032011556
1,75930000,75959999,0.012442687
1,75960000,75989999,0.023569493
1,75990000,76019999,0.090207436
1,76020000,76049999,0.076211379
1,76050000,76079999,0.014938892
1,76080000,76109999,-0.015588992
1,76110000,76139999,-0.137920936
1,76140000,76169999,-0.140910251
1,76170000,76199999,-0.118706463
1,76200000,76229999,-0.17632364
1,76230000,76259999,-0.21469863
1,76260000,76289999,-0.160507033
1,76290000,76319999,-0.11776798
1,76320000,76349999,0.072283242
1,76350000,76379999,0.138016257
1,76380000,76409999,0.105917065
1,76410000,76439999,0.079987081
1,76440000,76469999,0.095755467
1,76470000,76499999,0.108476639
1,76500000,76529999,0.069338321
1,76530000,76559999,0.063404706
1,76560000,76589999,0.022207194
1,76590000,76619999,-0.00362235
1,76620000,76649999,-0.019135798
1,76650000,76679999,0.04576026
1,76680000,76709999,0.072220157
1,76710000,76739999,0.071136336
1,76740000,76769999,0.155608972
1,76770000,76799999,0.140301552
1,76800000,76829999,0.118546958
1,76830000,76859999,0.115328351
1,76860000,76889999,0.106236849
1,76890000,76919999,0.057526007
1,76920000,76949999,0.057357504
1,76950000,76979999,0.084172517
1,76980000,77009999,0.088965005
1,77010000,77039999,0.145122344
1,77040000,77069999,0.136685298
1,77070000,77099999,0.14935641
1,77100000,77129999,0.098337978
1,77130000,77159999,0.157622496
1,77160000,77189999,0.123678908
1,77190000,77219999,0.076294864
1,77220000,77249999,0.097241663
1,77250000,77279999,0.173349008
1,77280000,77309999,0.128818358
1,77310000,77339999,0.165522656
1,77340000,77369999,0.127029771
1,77370000,77399999,0.099336407
1,77400000,77429999,0.061085694
1,77430000,77459999,-0.049718187
1,77460000,77489999,-0.022538958
1,77490000,77519999,0.096275999
1,77520000,77549999,0.122520845
1,77550000,77579999,0.094147378
1,77580000,77609999,0.12025564
1,77610000,77639999,0.083382535
1,77640000,77669999,0.112170512
1,77670000,77699999,0.029275748
1,77700000,77729999,0.071473097
1,77730000,77759999,0.111212921
1,77760000,77789999,0.046488239
1,77790000,77819999,0.095927381
1,77820000,77849999,0.141398675
1,77850000,77879999,0.093620836
1,77880000,77909999,0.056019733
1,77910000,77939999,0.099476606
1,77940000,77969999,-0.022310611
1,77970000,77999999,-0.077631294
1,78000000,78029999,-0.036901146
1,78030000,78059999,0.006776931
1,78060000,78089999,-0.01654502
1,78090000,78119999,-0.143906168
1,78120000,78149999,-0.230240761
1,78150000,78179999,-0.248581171
1,78180000,78209999,-0.213532062
1,78210000,78239999,-0.212647701
1,78240000,78269999,-0.19902871
1,78270000,78299999,-0.190754273
1,78300000,78329999,-0.227765614
1,78330000,78359999,-0.20674656
1,78360000,78389999,-0.175580937
1,78390000,78419999,-0.099908514
1,78420000,78449999,-0.023066022
1,78450000,78479999,-0.117363964
1,78480000,78509999,-0.099271717
1,78510000,78539999,-0.111630178
1,78540000,78569999,-0.085657013
1,78570000,78599999,-0.057558814
1,78600000,78629999,-0.046821015
1,78630000,78659999,-0.072613715
1,78660000,78689999,-0.050143078
1,78690000,78719999,-0.023894263
1,78720000,78749999,-0.017774913
1,78750000,78779999,0.056466475
1,78780000,78809999,0.081454011
1,78810000,78839999,0.068406866
1,78840000,78869999,0.114524946
1,78870000,78899999,0.087546332
1,78900000,78929999,0.06585802
1,78930000,78959999,0.093252517
1,78960000,78989999,0.139160796
1,78990000,79019999,0.115392063
1,79020000,79049999,0.092835977
1,79050000,79079999,0.147378675
1,79080000,79109999,0.156290009
1,79110000,79139999,0.16200298
1,79140000,79169999,0.129895754
1,79170000,79199999,0.139926614
1,79200000,79229999,0.164638587
1,79230000,79259999,0.182064723
1,79260000,79289999,0.14018726
1,79290000,79319999,0.143952367
1,79320000,79349999,0.17464124
1,79350000,79379999,0.182660717
1,79380000,79409999,0.191572472
1,79410000,79439999,0.201793419
1,79440000,79469999,0.170800074
1,79470000,79499999,0.117977949
1,79500000,79529999,0.164135089
1,79530000,79559999,0.172574588
1,79560000,79589999,0.132495459
1,79590000,79619999,0.118648376
1,79620000,79649999,0.139467303
1,79650000,79679999,0.147347791
1,79680000,79709999,0.185752606
1,79710000,79739999,0.194096626
1,79740000,79769999,0.236819199
1,79770000,79799999,0.268389906
1,79800000,79829999,0.243437294
1,79830000,79859999,0.162839436
1,79860000,79889999,0.161334303
1,79890000,79919999,0.163851685
1,79920000,79949999,0.125719396
1,79950000,79979999,0.131418923
1,79980000,80009999,0.145839218
1,80010000,80039999,0.177084562
1,80040000,80069999,0.180265021
1,80070000,80099999,0.187895377
1,80100000,80129999,0.165675611
1,80130000,80159999,0.120314674
1,80160000,80189999,0.155198755
1,80190000,80219999,0.191569969
1,80220000,80249999,0.217333636
1,80250000,80279999,0.237229886
1,80280000,80309999,0.234725372
1,80310000,80339999,0.102961657
1,80340000,80369999,0.051758992
1,80370000,80399999,0.082288986
1,80400000,80429999,0.071292217
1,80430000,80459999,0.140270699
1,80460000,80489999,0.180582796
1,80490000,80519999,0.188021433
1,80520000,80549999,0.172034163
1,80550000,80579999,0.136663551
1,80580000,80609999,0.103213499
1,80610000,80639999,0.119019074
1,80640000,80669999,0.188287741
1,80670000,80699999,0.165896973
1,80700000,80729999,0.112753847
1,80730000,80759999,0.181625627
1,80760000,80789999,0.225492995
1,80790000,80819999,0.153496959
1,80820000,80849999,0.102506792
1,80850000,80879999,0.088348711
1,80880000,80909999,0.182082333
1,80910000,80939999,0.144670332
1,80940000,80969999,0.078860043
1,80970000,80999999,0.145197063
1,81000000,81029999,0.196870192
1,81030000,81059999,0.200584983
1,81060000,81089999,0.135572053
1,81090000,81119999,0.181278491
1,81120000,81149999,0.216282578
1,81150000,81179999,0.181837546
1,81180000,81209999,0.123844214
1,81210000,81239999,0.196783897
1,81240000,81269999,0.169448233
1,81270000,81299999,0.22436085
1,81300000,81329999,0.224410094
1,81330000,81359999,0.231403851
1,81360000,81389999,0.172425769
1,81390000,81419999,0.137333127
1,81420000,81449999,0.148562865
1,81450000,81479999,0.191117269
1,81480000,81509999,0.151739676
1,81510000,81539999,0.154095209
1,81540000,81569999,0.135682727
1,81570000,81599999,0.158509176
1,81600000,81629999,0.137369977
1,81630000,81659999,0.074440319
1,81660000,81689999,0.146426356
1,81690000,81719999,0.161073171
1,81720000,81749999,0.13072365
1,81750000,81779999,0.142713407
1,81780000,81809999,0.153257849
1,81810000,81839999,0.106256926
1,81840000,81869999,0.073383985
1,81870000,81899999,0.079647877
1,81900000,81929999,0.074859845
1,81930000,81959999,0.110618047
1,81960000,81989999,0.089753214
1,81990000,82019999,0.042102537
1,82020000,82049999,0.128524181
1,82050000,82079999,0.085479684
1,82080000,82109999,-0.038661917
1,82110000,82139999,-0.050227973
1,82140000,82169999,-0.081554739
1,82170000,82199999,-0.020522083
1,82200000,82229999,0.014590413
1,82230000,82259999,0.042841468
1,82260000,82289999,0.144422438
1,82290000,82319999,0.140016896
1,82320000,82349999,0.14137667
1,82350000,82379999,0.157770829
1,82380000,82409999,0.193768768
1,82410000,82439999,0.214172968
1,82440000,82469999,0.172673318
1,82470000,82499999,0.10288322
1,82500000,82529999,0.138674008
1,82530000,82559999,0.156370848
1,82560000,82589999,0.12410417
1,82590000,82619999,0.124544217
1,82620000,82649999,0.122981659
1,82650000,82679999,0.135617745
1,82680000,82709999,0.065124569
1,82710000,82739999,0.076939406
1,82740000,82769999,0.093343331
1,82770000,82799999,0.106193806
1,82800000,82829999,0.115401502
1,82830000,82859999,0.117479444
1,82860000,82889999,0.143137328
1,82890000,82919999,0.139076386
1,82920000,82949999,0.159147976
1,82950000,82979999,0.136138229
1,82980000,83009999,0.102437308
1,83010000,83039999,0.102274289
1,83040000,83069999,0.130469952
1,83070000,83099999,0.170284065
1,83100000,83129999,0.166966736
1,83130000,83159999,0.18832066
1,83160000,83189999,0.200125224
1,83190000,83219999,0.228663425
1,83220000,83249999,0.240973434
1,83250000,83279999,0.192651716
1,83280000,83309999,0.219001245
1,83310000,83339999,0.174457457
1,83340000,83369999,0.158792792
1,83370000,83399999,0.15598537
1,83400000,83429999,0.17979007
1,83430000,83459999,0.170229828
1,83460000,83489999,0.166148866
1,83490000,83519999,0.093108158
1,83520000,83549999,0.133990601
1,83550000,83579999,0.164495414
1,83580000,83609999,0.12924062
1,83610000,83639999,0.077657932
1,83640000,83669999,0.119627218
1,83670000,83699999,0.163937178
1,83700000,83729999,0.158025623
1,83730000,83759999,0.116098432
1,83760000,83789999,0.116614859
1,83790000,83819999,0.100674318
1,83820000,83849999,0.095094295
1,83850000,83879999,0.176541646
1,83880000,83909999,0.21221365
1,83910000,83939999,0.211178173
1,83940000,83969999,0.154866623
1,83970000,83999999,0.123115505
1,84000000,84029999,0.092855789
1,84030000,84059999,0.049229166
1,84060000,84089999,0.027324324
1,84090000,84119999,0.031442131
1,84120000,84149999,0.042763452
1,84150000,84179999,0.084090865
1,84180000,84209999,0.159633226
1,84210000,84239999,0.148889843
1,84240000,84269999,0.179379879
1,84270000,84299999,0.114145094
1,84300000,84329999,0.162972285
1,84330000,84359999,0.184975585
1,84360000,84389999,0.153755964
1,84390000,84419999,0.165284177
1,84420000,84449999,0.136338747
1,84450000,84479999,0.062021421
1,84480000,84509999,0.078153487
1,84510000,84539999,0.123190513
1,84540000,84569999,0.130234047
1,84570000,84599999,0.144861653
1,84600000,84629999,0.212159186
1,84630000,84659999,0.221702528
1,84660000,84689999,0.14091828
1,84690000,84719999,0.046931111
1,84720000,84749999,0.075363053
1,84750000,84779999,0.055225785
1,84780000,84809999,0.062358576
1,84810000,84839999,0.10284674
1,84840000,84869999,0.088475259
1,84870000,84899999,-0.00868117
1,84900000,84929999,-0.054830017
1,84930000,84959999,-0.027224365
1,84960000,84989999,-0.019950353
1,84990000,85019999,-0.023764372
1,85020000,85049999,-0.035490355
1,85050000,85079999,-0.027083157
1,85080000,85109999,0.031153162
1,85110000,85139999,0.072634151
1,85140000,85169999,0.102235192
1,85170000,85199999,0.0498819
1,85200000,85229999,0.028012179
1,85230000,85259999,0.010992674
1,85260000,85289999,0.016070393
1,85290000,85319999,0.048399654
1,85320000,85349999,-0.038891437
1,85350000,85379999,-0.04436488
1,85380000,85409999,-0.031195462
1,85410000,85439999,-0.106478454
1,85440000,85469999,-0.106617795
1,85470000,85499999,-0.066305841
1,85500000,85529999,-0.04903728
1,85530000,85559999,-0.037105937
1,85560000,85589999,0.005676888
1,85590000,85619999,-0.01955623
1,85620000,85649999,-0.017127074
1,85650000,85679999,-0.042721542
1,85680000,85709999,-0.050599039
1,85710000,85739999,-0.101387206
1,85740000,85769999,-0.090676872
1,85770000,85799999,-0.049311691
1,85800000,85829999,0.030049094
1,85830000,85859999,-0.003599208
1,85860000,85889999,-0.020309359
1,85890000,85919999,-0.032241959
1,85920000,85949999,-0.025425979
1,85950000,85979999,-0.018292424
1,85980000,86009999,-0.023840842
1,86010000,86039999,0.02508004
1,86040000,86069999,0.028049961
